female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	1	0	52	45000	52	1	0	0	0	51	0	0	1
0	1	0	52	50000	57	0	1	0	0	40	0	0	1
0	0	1	52	25000	31	1	0	0	0	40	0	0	1
0	1	0	52	52000	48	0	1	0	0	40	0	1	1
0	1	0	52	12500	39	0	1	0	0	40	0	1	1
1	1	0	52	12500	43	1	0	0	0	40	0	1	1
0	1	0	52	21000	47	1	0	0	0	40	0	1	1
0	1	0	52	38000	27	1	0	0	0	50	0	1	1
0	0	0	52	35000	41	1	0	0	0	40	0	0	1
1	0	0	52	31000	56	0	1	0	0	40	0	0	1
1	1	0	52	55000	45	0	1	0	0	41	0	0	1
1	0	0	52	45000	52	0	0	1	0	40	0	0	1
0	0	0	52	27000	32	0	1	0	0	40	1	0	1
0	0	0	52	49544	63	0	1	0	0	50	0	1	1
0	0	1	52	36000	34	1	0	0	0	50	0	1	1
1	0	1	52	38000	59	0	0	1	0	40	0	0	1
1	0	0	52	24500	44	0	1	0	0	40	0	0	1
0	0	0	52	26000	56	0	0	0	0	50	0	0	1
0	1	0	52	150000	39	0	1	0	0	70	0	0	1
0	1	0	52	36000	32	0	1	0	0	45	0	0	1
0	0	0	52	15000	47	0	0	0	0	35	0	1	1
0	0	1	52	30000	42	0	0	0	0	45	0	1	1
1	0	0	52	15000	46	1	0	0	0	40	1	0	1
0	1	0	52	80000	58	1	0	0	0	60	0	0	1
0	1	0	52	18720	25	1	0	0	0	40	0	0	1
1	1	0	52	20800	25	1	0	0	0	40	0	0	1
0	1	0	52	35000	26	0	1	0	0	40	0	0	1
0	0	0	52	30000	37	0	0	0	0	40	0	0	1
1	0	0	52	30000	53	1	0	0	0	40	0	0	1
1	1	0	52	28000	45	0	1	0	0	40	0	0	1
0	1	0	52	41497	58	1	0	0	0	40	0	0	1
0	1	0	52	135000	45	0	1	0	0	60	0	0	1
0	0	0	52	40000	54	1	0	0	0	60	0	0	1
1	1	0	52	40000	34	0	1	0	0	36	0	0	1
0	1	0	52	48000	49	0	1	0	0	40	0	0	1
0	0	0	52	34000	59	1	0	0	0	40	1	0	1
1	1	0	52	35000	41	1	0	0	0	40	0	0	1
0	1	0	52	40000	45	1	0	0	0	40	0	0	1
0	1	0	52	40000	55	1	0	0	0	40	1	0	1
1	1	0	52	52000	51	0	0	1	0	40	1	0	1
0	1	0	52	124000	41	0	0	0	0	70	0	0	1
0	1	0	52	85000	42	0	1	0	0	40	0	0	1
1	1	0	52	72000	43	0	0	1	0	40	0	0	1
1	1	0	52	30000	48	0	1	0	0	40	1	0	1
0	1	0	52	40000	51	0	1	0	0	46	1	0	1
1	1	0	52	53000	35	0	0	0	1	40	0	0	1
0	1	0	52	55000	42	0	1	0	0	50	0	0	1
1	0	0	52	46000	42	0	1	0	0	48	0	0	1
0	1	0	52	70000	48	0	1	0	0	40	0	0	1
1	1	0	52	20000	50	1	0	0	0	40	0	0	1
1	1	0	52	35000	39	0	0	0	0	40	0	0	1
0	1	0	52	65000	31	0	1	0	0	35	0	0	1
0	0	0	52	37000	32	1	0	0	0	40	1	0	1
0	1	0	52	50000	63	1	0	0	0	60	0	0	1
0	1	0	52	170000	59	1	0	0	0	45	0	0	1
1	1	0	52	28000	24	0	0	0	0	40	0	0	1
0	1	0	52	30000	24	1	0	0	0	50	0	0	1
1	1	0	52	12000	58	0	0	0	0	40	1	0	1
0	0	1	52	35100	54	1	0	0	0	60	1	0	1
1	0	1	52	35000	61	0	1	0	0	40	1	0	1
0	0	0	52	36000	45	0	1	0	0	40	0	0	1
0	0	1	52	40000	27	0	0	1	0	40	0	0	1
1	0	1	52	20000	26	0	1	0	0	40	1	0	1
0	0	1	52	65000	35	0	0	1	0	50	1	0	1
0	1	0	52	90000	43	0	1	0	0	50	0	0	1
1	1	0	52	42000	41	0	0	1	0	40	0	0	1
1	1	0	52	21800	24	1	0	0	0	35	1	0	1
0	1	0	52	85000	28	0	1	0	0	40	0	0	1
0	1	0	52	30000	53	0	1	0	0	40	0	0	1
