female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	1	0	52	95500	47	0	0	0	1	40	0	0	53
1	1	0	52	40000	43	0	1	0	0	40	0	0	53
0	1	0	52	50000	47	1	0	0	0	40	0	0	53
0	0	0	52	120000	56	0	0	1	0	40	0	0	53
1	0	1	52	55000	35	0	1	0	0	40	0	0	53
0	1	0	52	96000	62	0	0	1	0	40	0	0	53
0	0	1	52	80000	36	1	0	0	0	60	0	0	53
0	1	0	52	65000	43	0	0	1	0	45	0	0	53
0	1	0	51	26400	28	1	0	0	0	50	0	0	53
1	1	0	50	45000	61	0	0	1	0	40	0	0	53
1	1	0	52	128000	47	0	0	0	1	50	0	0	53
1	0	0	50	89000	52	0	0	0	1	37	1	0	53
1	1	0	52	52000	56	0	0	1	0	40	0	0	53
0	1	0	52	25000	58	1	0	0	0	40	0	0	53
0	1	0	48	60000	30	1	0	0	0	40	0	0	53
1	1	0	52	165000	46	0	0	0	1	60	0	0	53
0	1	0	52	40000	47	0	1	0	0	50	0	0	53
1	1	0	52	46000	45	0	1	0	0	40	0	0	53
1	0	0	52	25000	50	0	0	0	1	36	0	0	53
0	1	0	52	195000	38	0	0	1	0	40	1	0	53
0	1	0	52	57000	61	1	0	0	0	40	0	0	53
1	0	0	52	90000	40	0	1	0	0	40	1	0	53
0	0	1	52	26000	25	0	1	0	0	40	0	0	53
0	1	0	52	76000	38	1	0	0	0	70	0	0	53
0	1	0	52	22500	49	0	1	0	0	40	0	1	53
1	1	0	52	60000	38	0	1	0	0	40	0	1	53
0	1	0	52	58000	34	0	0	1	0	36	0	0	53
1	1	0	52	82000	34	0	0	1	0	40	0	0	53
0	1	0	52	185000	45	0	0	1	0	50	0	0	53
1	1	0	52	25050	57	0	0	0	0	60	1	0	53
1	1	0	52	20000	45	0	0	0	1	45	1	0	53
0	1	0	52	82000	55	0	1	0	0	65	0	0	53
1	1	0	52	14000	62	1	0	0	0	40	1	0	53
0	1	0	52	60000	38	0	1	0	0	40	1	0	53
0	1	0	52	46800	44	1	0	0	0	50	0	0	53
1	1	0	52	9600	37	1	0	0	0	36	0	0	53
0	1	0	52	130000	41	1	0	0	0	60	0	0	53
1	0	1	52	34000	28	0	0	1	0	45	1	0	53
1	1	0	52	47000	54	0	0	0	1	40	0	0	53
0	1	0	52	380000	59	0	0	0	1	50	0	0	53
0	1	0	52	86000	57	0	1	0	0	44	0	0	53
