female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
0	1	0	52	32000	49	1	0	0	0	58	0	0	23
0	1	0	52	63000	30	0	0	1	0	40	0	0	23
1	1	0	52	38000	28	0	0	1	0	40	0	0	23
0	1	0	52	72000	45	0	0	1	0	45	0	0	23
0	0	1	52	36000	43	0	1	0	0	40	0	0	23
1	0	0	52	24000	60	0	1	0	0	36	0	0	23
0	0	0	52	156195	48	0	1	0	0	70	0	0	23
1	0	0	52	36400	33	1	0	0	0	40	0	0	23
0	1	0	52	350000	43	0	0	0	1	45	0	0	23
1	1	0	52	28002	42	0	0	1	0	40	0	0	23
0	1	0	52	60000	32	0	1	0	0	45	0	0	23
1	1	0	52	38000	31	0	0	1	0	40	0	0	23
0	1	0	52	50000	35	0	1	0	0	40	0	0	23
1	1	0	52	45000	39	0	0	0	1	40	0	0	23
0	1	0	52	55000	46	0	0	0	1	40	0	0	23
0	0	0	52	65000	34	0	1	0	0	40	1	0	23
0	1	0	52	80000	35	0	0	0	1	40	0	0	23
1	1	0	52	48000	37	0	0	0	1	40	0	0	23
0	1	0	52	34103	64	0	1	0	0	40	1	0	23
1	1	0	52	33099	46	1	0	0	0	40	0	0	23
0	1	0	52	36500	27	0	1	0	0	40	0	0	23
1	1	0	50	26000	31	0	0	1	0	45	0	0	23
1	0	0	52	15000	51	1	0	0	0	35	0	0	23
0	0	0	52	52000	32	1	0	0	0	50	0	0	23
0	1	0	52	115000	52	0	0	1	0	50	0	0	23
1	1	0	52	31000	51	0	0	1	0	50	0	0	23
1	1	0	52	95000	43	0	0	0	1	40	0	0	23
0	1	0	52	61000	42	0	0	0	1	40	0	0	23
0	0	0	52	58000	43	1	0	0	0	50	0	0	23
1	0	0	52	30000	47	1	0	0	0	40	0	0	23
0	0	1	52	30000	24	1	0	0	0	40	0	0	23
1	0	0	52	35000	47	0	1	0	0	37	0	0	23
1	1	0	52	30000	63	1	0	0	0	40	0	0	23
0	0	0	52	36000	29	0	1	0	0	45	0	1	23
1	1	0	52	120000	51	0	1	0	0	45	0	0	23
0	1	0	52	86000	41	0	0	0	1	40	0	0	23
0	0	1	50	8500	58	1	0	0	0	38	0	0	23
0	1	0	52	84000	52	1	0	0	0	50	0	0	23
1	1	0	52	21800	51	0	0	1	0	38	0	0	23
1	0	0	52	42000	61	0	1	0	0	60	0	0	23
0	1	0	52	58000	45	1	0	0	0	48	0	0	23
1	1	0	52	27000	43	0	0	1	0	40	0	0	23
0	1	0	52	64000	37	0	0	0	1	50	0	1	23
0	1	0	52	36000	55	0	1	0	0	40	0	0	23
0	1	0	52	121200	40	0	0	0	1	45	0	0	23
1	1	0	52	48000	50	1	0	0	0	40	0	0	23
0	1	0	52	33002	42	1	0	0	0	40	0	0	23
0	0	0	52	32500	56	1	0	0	0	42	0	0	23
0	1	0	52	70000	54	0	1	0	0	50	0	0	23
1	1	0	52	47500	51	0	1	0	0	60	0	0	23
0	0	1	52	30000	32	0	1	0	0	40	0	0	23
1	0	1	52	10000	34	0	1	0	0	40	0	0	23
1	0	0	52	48000	57	1	0	0	0	60	0	0	23
0	0	1	52	18000	40	0	0	0	0	40	0	0	23
0	1	0	52	187000	41	0	0	0	1	40	0	0	23
0	1	0	52	108000	37	0	0	0	1	50	0	0	23
1	1	0	52	45000	35	0	0	0	1	50	0	0	23
1	1	0	52	100000	43	0	1	0	0	45	0	0	23
0	1	0	52	150000	40	0	0	1	0	84	0	0	23
0	1	0	52	30000	25	1	0	0	0	40	0	0	23
1	1	0	52	40000	30	0	0	1	0	40	0	0	23
0	1	0	52	20500	31	0	0	1	0	40	0	0	23
0	1	0	52	53000	49	0	0	0	0	40	0	0	23
1	1	0	52	15000	38	1	0	0	0	40	0	0	23
0	1	0	52	40000	40	0	0	1	0	40	0	0	23
1	0	0	52	47604	49	0	0	0	1	40	1	0	23
0	1	0	52	116000	49	0	0	0	1	40	0	0	23
0	0	1	52	17000	31	0	1	0	0	60	1	0	23
0	0	1	52	17600	32	1	0	0	0	40	1	0	23
1	0	0	52	60000	60	0	1	0	0	40	0	0	23
0	0	1	52	50000	30	0	1	0	0	45	1	0	23
0	1	0	52	36000	61	1	0	0	0	50	0	0	23
1	1	0	52	25500	55	0	0	0	0	40	0	0	23
0	0	1	52	45000	28	0	1	0	0	40	0	0	23
1	0	1	52	29000	25	0	1	0	0	38	0	0	23
0	1	0	52	96000	50	0	0	1	0	35	0	0	23
0	0	0	52	37000	62	0	1	0	0	40	0	0	23
0	1	0	52	41000	55	0	1	0	0	40	0	0	23
0	0	1	52	37000	25	0	1	0	0	40	0	0	23
1	0	1	52	37000	41	0	1	0	0	56	0	0	23
0	1	0	52	51500	52	0	1	0	0	40	0	0	23
1	1	0	52	39000	52	0	1	0	0	40	0	0	23
0	1	0	52	18000	35	0	1	0	0	40	1	0	23
1	0	0	52	73000	39	0	0	0	0	44	0	0	23
0	0	0	52	41600	40	0	0	0	0	41	0	0	23
1	0	0	52	45760	39	0	0	1	0	45	0	0	23
1	0	1	52	25000	35	0	1	0	0	40	0	0	23
0	1	0	52	32000	50	0	1	0	0	40	0	0	23
1	1	0	52	40000	39	0	1	0	0	36	0	0	23
0	1	0	52	1099999	44	0	0	1	0	40	0	0	23
1	1	0	52	83000	42	0	0	1	0	42	0	0	23
0	1	0	52	70000	34	0	0	0	1	38	0	0	23
0	1	0	52	32000	37	1	0	0	0	40	0	0	23
0	0	1	52	38000	45	0	1	0	0	40	0	0	23
1	0	1	52	35000	43	0	0	1	0	40	0	0	23
0	1	0	52	150000	43	0	0	1	0	40	0	0	23
1	1	0	52	90000	44	0	0	1	0	40	0	0	23
0	1	0	52	32000	26	1	0	0	0	40	0	0	23
0	1	0	52	70000	47	1	0	0	0	60	0	0	23
0	1	0	52	67000	41	1	0	0	0	40	0	0	23
1	1	0	52	165000	62	1	0	0	0	40	0	0	23
0	0	0	52	45000	60	1	0	0	0	40	0	0	23
1	0	0	52	65000	52	1	0	0	0	40	0	0	23
0	1	0	52	93000	37	0	0	0	1	40	0	0	23
0	1	0	50	60000	54	0	0	1	0	55	0	0	23
1	1	0	50	50000	43	0	0	0	1	40	0	0	23
0	1	0	52	47183	44	0	0	1	0	48	0	0	23
1	1	0	52	25057	35	0	1	0	0	47	0	0	23
0	0	0	52	55000	49	1	0	0	0	70	0	0	23
1	1	0	52	16172	53	1	0	0	0	38	0	0	23
1	0	1	52	45961	35	0	1	0	0	40	0	0	23
