female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	0	0	52	24900	40	0	0	0	0	40	0	1	8
1	0	1	52	24900	24	0	0	0	0	40	0	1	8
0	1	0	52	60000	42	0	1	0	0	60	0	0	8
1	0	0	52	37000	46	1	0	0	0	40	0	1	8
0	0	1	52	19000	24	1	0	0	0	38	0	0	8
1	0	0	52	19000	25	1	0	0	0	36	0	1	8
0	0	0	52	190000	50	0	0	0	1	45	0	0	8
1	0	1	52	23000	26	0	1	0	0	40	0	1	8
1	0	0	52	32000	47	0	1	0	0	40	0	1	8
0	1	0	52	90000	47	0	0	0	1	40	0	0	8
1	1	0	52	37500	45	0	0	1	0	40	0	0	8
0	1	0	52	120000	47	0	0	0	1	60	0	0	8
0	1	0	52	109200	55	0	0	0	1	40	0	0	8
0	1	0	52	40000	38	0	0	0	1	60	0	0	8
0	1	0	52	98000	47	0	0	0	1	50	0	0	8
0	1	0	52	46000	35	0	1	0	0	70	0	0	8
0	0	1	52	57600	30	0	1	0	0	70	0	0	8
0	1	0	52	102000	39	0	0	0	1	40	0	0	8
1	1	0	52	20000	41	0	0	1	0	40	0	0	8
0	1	0	52	75000	41	1	0	0	0	60	0	0	8
0	1	0	52	56000	48	0	1	0	0	60	0	0	8
0	1	0	52	150000	46	0	0	0	1	50	0	0	8
0	1	0	52	120000	45	0	0	0	1	50	0	0	8
0	1	0	50	200000	49	0	0	0	1	40	0	0	8
0	1	0	52	120000	40	0	0	0	1	45	0	0	8
0	1	0	52	36000	39	0	0	0	1	40	0	1	8
1	0	0	52	34000	44	0	1	0	0	40	0	0	8
0	1	0	52	85000	48	0	0	0	1	40	1	0	8
0	1	0	52	80000	43	0	1	0	0	40	0	0	8
0	1	0	52	72000	53	1	0	0	0	40	0	0	8
0	0	1	52	48000	33	0	0	1	0	50	0	0	8
0	1	0	52	43000	53	1	0	0	0	40	0	0	8
0	0	1	52	55000	26	0	1	0	0	50	0	0	8
0	1	0	52	63000	61	0	1	0	0	40	0	0	8
1	0	0	52	53040	49	0	1	0	0	40	0	0	8
0	1	0	52	150000	46	0	0	0	1	40	0	0	8
0	1	0	52	65000	43	0	1	0	0	50	0	0	8
1	1	0	52	72000	44	0	1	0	0	50	0	0	8
1	0	0	52	155000	54	0	0	0	1	50	0	0	8
1	1	0	52	45000	41	0	0	1	0	40	0	0	8
0	1	0	52	60000	51	1	0	0	0	40	0	1	8
0	0	1	52	20000	25	1	0	0	0	40	0	1	8
1	0	0	52	59000	61	0	0	1	0	40	0	0	8
0	0	1	52	36000	25	0	1	0	0	50	0	0	8
0	0	1	52	100000	48	0	0	1	0	56	0	0	8
1	0	1	52	17000	35	1	0	0	0	35	0	0	8
0	0	1	52	45000	35	1	0	0	0	50	0	0	8
0	0	0	52	48000	34	0	1	0	0	40	0	1	8
1	1	0	52	87000	57	0	0	0	1	45	0	1	8
1	0	1	52	23000	27	1	0	0	0	48	0	1	8
0	0	0	52	32000	56	1	0	0	0	40	0	1	8
1	0	1	52	19000	28	1	0	0	0	36	0	1	8
0	1	0	52	39000	43	1	0	0	0	40	0	0	8
1	1	0	52	75000	37	0	0	0	1	52	0	0	8
0	1	0	52	71500	59	1	0	0	0	40	0	0	8
1	1	0	52	70000	58	0	1	0	0	40	0	0	8
1	1	0	52	85000	36	0	0	0	1	50	0	1	8
0	1	0	52	90000	39	0	0	1	0	45	0	1	8
0	0	1	51	41000	32	0	0	1	0	40	0	0	8
0	0	0	52	26400	33	1	0	0	0	40	1	0	8
0	0	1	52	41000	33	1	0	0	0	40	1	0	8
0	0	1	52	20000	30	1	0	0	0	40	1	0	8
0	0	0	52	2430	59	0	1	0	0	40	0	0	8
1	1	0	52	33500	55	0	0	0	0	40	0	1	8
0	0	0	52	44000	34	1	0	0	0	40	0	1	8
0	1	0	52	47500	64	0	0	0	0	40	0	1	8
1	1	0	52	22000	51	0	0	0	0	35	0	1	8
0	0	1	52	35000	38	0	1	0	0	40	1	0	8
0	1	0	52	33000	46	0	0	0	0	40	0	1	8
1	1	0	52	39000	34	1	0	0	0	45	0	1	8
0	1	0	50	70000	29	0	1	0	0	40	0	1	8
0	1	0	52	152000	41	1	0	0	0	60	0	1	8
1	1	0	52	55000	46	0	0	0	0	50	0	1	8
0	0	1	52	7600	28	0	0	0	0	40	0	1	8
1	0	1	52	48000	30	0	0	0	1	40	0	1	8
1	1	0	52	27000	56	0	1	0	0	40	0	0	8
0	1	0	52	39000	53	1	0	0	0	40	0	1	8
0	1	0	52	50000	49	1	0	0	0	40	0	1	8
0	1	0	52	78000	58	0	0	0	0	40	1	1	8
0	0	1	52	55000	30	0	0	1	0	40	1	1	8
0	0	1	52	45000	31	0	0	1	0	40	0	1	8
0	1	0	52	132000	39	0	1	0	0	50	1	1	8
1	1	0	52	65000	39	1	0	0	0	50	1	0	8
0	0	0	52	60000	45	0	1	0	0	40	0	1	8
1	0	0	52	32000	33	0	1	0	0	40	0	1	8
1	0	0	52	28000	31	1	0	0	0	40	0	1	8
0	1	0	52	24000	42	0	0	1	0	40	0	1	8
1	1	0	52	20000	55	0	1	0	0	40	0	1	8
1	1	0	52	17425	40	1	0	0	0	40	0	1	8
0	1	0	51	75000	30	1	0	0	0	35	0	1	8
0	0	0	52	65000	47	1	0	0	0	40	0	1	8
1	0	1	52	47000	42	0	1	0	0	40	0	0	8
1	0	0	52	52000	47	1	0	0	0	40	0	1	8
0	0	0	52	70000	36	0	0	0	1	40	1	0	8
0	1	0	50	16000	27	1	0	0	0	40	0	0	8
1	1	0	52	40000	25	1	0	0	0	40	0	0	8
1	1	0	52	61000	62	0	0	0	1	40	0	0	8
0	1	0	52	45760	41	0	1	0	0	40	0	0	8
0	1	0	52	50000	55	1	0	0	0	40	0	0	8
0	0	1	52	65000	34	0	0	1	0	40	0	0	8
1	0	1	50	35000	37	0	0	1	0	40	0	0	8
1	0	0	52	65000	55	0	0	0	1	40	0	0	8
0	1	0	52	71000	39	0	0	1	0	45	0	0	8
1	0	0	52	130000	43	0	0	1	0	40	1	0	8
1	1	0	52	29000	54	0	1	0	0	40	0	0	8
1	0	1	52	55000	35	0	0	0	1	40	0	0	8
0	1	0	50	90000	40	0	0	1	0	45	0	0	8
1	0	0	52	76000	64	0	1	0	0	50	0	0	8
0	0	0	52	60000	26	0	0	0	1	45	0	0	8
0	1	0	52	31200	24	1	0	0	0	40	0	0	8
1	1	0	52	30000	24	1	0	0	0	40	0	1	8
