female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	1	0	51	25140	55	0	0	1	0	38	0	0	50
0	1	0	52	105000	55	0	0	0	1	50	0	0	50
1	0	1	52	34500	29	0	0	1	0	35	0	0	50
0	0	0	52	96500	46	0	0	1	0	40	0	0	50
1	1	0	52	72000	57	0	0	1	0	37	0	0	50
0	0	0	52	170000	63	0	0	0	1	60	0	0	50
1	1	0	52	32000	57	0	1	0	0	36	0	0	50
1	1	0	52	56000	53	1	0	0	0	40	0	0	50
0	1	0	52	35000	54	1	0	0	0	48	0	0	50
1	0	1	52	80000	28	0	0	0	1	55	0	0	50
0	0	1	52	36000	48	1	0	0	0	40	0	0	50
1	0	0	52	99000	40	0	0	0	1	37	0	0	50
0	1	0	52	77000	37	0	1	0	0	45	0	0	50
1	1	0	48	36560	36	0	0	0	1	40	0	0	50
0	1	0	52	50000	50	0	0	1	0	50	0	0	50
1	1	0	52	70000	45	0	0	0	1	40	0	0	50
1	1	0	52	60000	46	0	0	1	0	40	0	0	50
0	1	0	52	65000	46	0	0	1	0	60	0	0	50
0	1	0	52	27979	30	1	0	0	0	35	0	0	50
1	1	0	52	34000	28	0	0	1	0	40	0	0	50
1	1	0	52	33000	55	1	0	0	0	40	0	0	50
0	1	0	52	80000	45	0	0	0	1	50	0	0	50
1	1	0	52	57000	46	1	0	0	0	40	0	0	50
0	1	0	52	64000	48	1	0	0	0	40	0	0	50
0	1	0	52	115000	37	0	1	0	0	40	0	0	50
1	1	0	52	59000	45	0	0	0	1	40	0	0	50
0	1	0	52	70000	50	0	0	1	0	40	0	0	50
0	1	0	52	104800	63	0	0	0	1	65	0	0	50
1	1	0	52	250000	45	0	0	1	0	40	0	0	50
0	1	0	52	1000000	47	0	0	1	0	40	0	0	50
0	1	0	52	28000	39	0	1	0	0	40	0	0	50
1	1	0	52	33000	35	1	0	0	0	40	0	0	50
0	1	0	52	80000	52	0	1	0	0	37	1	0	50
1	1	0	52	65000	45	0	0	0	1	40	1	0	50
1	1	0	52	40000	47	0	0	1	0	40	0	0	50
0	1	0	52	65000	48	0	1	0	0	40	0	0	50
0	1	0	52	40000	39	1	0	0	0	48	0	0	50
0	0	0	52	111392	55	0	0	0	1	40	0	0	50
1	1	0	52	25000	63	1	0	0	0	52	0	0	50
0	1	0	52	63700	32	0	1	0	0	40	0	0	50
1	1	0	52	30000	33	0	0	0	1	40	0	0	50
1	1	0	52	89000	61	0	0	1	0	40	0	0	50
0	1	0	50	350000	58	0	0	0	1	50	0	0	50
1	0	0	52	44000	45	0	0	1	0	40	0	0	50
0	1	0	52	34000	60	0	0	0	1	40	0	0	50
1	1	0	52	34000	56	1	0	0	0	40	0	0	50
1	0	1	52	82500	51	0	0	1	0	55	0	0	50
1	1	0	52	28000	50	0	1	0	0	35	0	0	50
0	1	0	52	8500	51	0	1	0	0	40	0	0	50
1	0	0	52	22000	33	0	1	0	0	37	0	0	50
0	1	0	52	110000	44	0	0	0	1	40	0	0	50
0	1	0	52	54000	50	1	0	0	0	50	0	0	50
1	1	0	52	51000	44	0	0	1	0	40	0	0	50
1	1	0	52	60000	29	0	1	0	0	40	0	0	50
0	1	0	52	48000	46	0	0	0	1	40	1	0	50
1	1	0	52	19526	44	0	1	0	0	35	1	0	50
0	1	0	52	25000	62	0	0	0	0	40	0	0	50
0	0	1	52	64000	53	0	0	0	0	40	0	0	50
1	0	0	52	45000	47	1	0	0	0	40	0	0	50
0	1	0	52	180000	41	0	0	0	1	45	1	0	50
1	1	0	52	70000	40	0	0	0	1	40	1	0	50
0	1	0	52	45000	49	1	0	0	0	40	0	0	50
1	1	0	52	80000	57	0	1	0	0	40	0	0	50
0	1	0	52	110000	43	0	0	1	0	45	1	0	50
1	1	0	52	67000	63	0	0	1	0	40	0	0	50
0	0	1	52	87000	38	0	0	1	0	50	0	0	50
0	1	0	51	70000	32	0	0	0	0	55	0	0	50
0	1	0	52	28000	53	0	0	1	0	40	0	0	50
0	1	0	50	190000	62	0	0	1	0	40	0	0	50
1	1	0	52	61000	42	0	0	1	0	55	0	0	50
0	1	0	52	150000	47	1	0	0	0	35	0	0	50
0	1	0	52	62000	34	0	1	0	0	40	0	0	50
0	0	0	52	25000	51	0	0	1	0	36	0	0	50
1	0	0	52	21831	54	0	1	0	0	40	0	0	50
0	1	0	52	45000	37	1	0	0	0	40	0	0	50
1	0	0	52	54000	60	0	1	0	0	40	0	0	50
0	0	0	52	75000	56	0	0	0	1	45	0	0	50
0	1	0	52	27000	41	1	0	0	0	40	0	0	50
1	1	0	52	100000	40	1	0	0	0	40	0	0	50
1	0	1	52	70400	39	0	0	0	1	60	0	0	50
0	1	0	52	35000	53	1	0	0	0	48	0	0	50
1	1	0	52	56200	50	1	0	0	0	40	0	0	50
1	1	0	52	25000	42	1	0	0	0	40	0	0	50
0	1	0	52	55000	50	0	1	0	0	40	0	0	50
1	1	0	52	45000	54	0	1	0	0	40	0	0	50
0	1	0	52	70000	58	0	1	0	0	40	0	0	50
0	1	0	52	82000	58	0	0	1	0	50	0	0	50
1	1	0	52	46800	53	0	1	0	0	50	0	0	50
1	0	1	52	20800	25	0	0	1	0	40	0	0	50
0	1	0	52	45000	37	1	0	0	0	55	0	0	50
1	1	0	52	28000	41	1	0	0	0	40	1	0	50
1	1	0	52	15000	33	0	0	0	0	37	0	0	50
0	1	0	52	28800	35	0	0	0	0	40	0	0	50
1	1	0	52	27300	37	0	1	0	0	40	0	0	50
0	1	0	52	55000	40	1	0	0	0	40	0	0	50
0	1	0	52	14000	43	1	0	0	0	40	0	0	50
